DELETE	/api/v1/catalog/brands/{brandId}	com.bigbrightpaints.erp.modules.production.controller.CatalogController#deactivateBrand	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
POST	/api/v1/catalog/import	com.bigbrightpaints.erp.modules.production.controller.CatalogController#importCatalog	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
POST	/api/v1/catalog/items	com.bigbrightpaints.erp.modules.production.controller.CatalogController#createItem	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
GET	/api/v1/catalog/items	com.bigbrightpaints.erp.modules.production.controller.CatalogController#searchItems	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
GET	/api/v1/catalog/items/{itemId}	com.bigbrightpaints.erp.modules.production.controller.CatalogController#getItem	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
PUT	/api/v1/catalog/items/{itemId}	com.bigbrightpaints.erp.modules.production.controller.CatalogController#updateItem	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
DELETE	/api/v1/catalog/items/{itemId}	com.bigbrightpaints.erp.modules.production.controller.CatalogController#deactivateItem	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
DELETE	/api/v1/companies/{id}	com.bigbrightpaints.erp.modules.company.controller.CompanyController#delete	src/main/java/com/bigbrightpaints/erp/modules/company/controller/CompanyController.java
PUT	/api/v1/companies/{id}	com.bigbrightpaints.erp.modules.company.controller.CompanyController#update	src/main/java/com/bigbrightpaints/erp/modules/company/controller/CompanyController.java
POST	/api/v1/credit/override-requests/{id}/approve	com.bigbrightpaints.erp.modules.sales.controller.CreditLimitOverrideController#approveRequest	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/CreditLimitOverrideController.java
POST	/api/v1/credit/override-requests/{id}/reject	com.bigbrightpaints.erp.modules.sales.controller.CreditLimitOverrideController#rejectRequest	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/CreditLimitOverrideController.java
GET	/api/v1/dealer-portal/aging	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalController#getMyAging	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalController.java
POST	/api/v1/dealer-portal/credit-limit-requests	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalController#createCreditLimitRequest	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalController.java
GET	/api/v1/dealer-portal/dashboard	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalController#getDashboard	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalController.java
GET	/api/v1/dealer-portal/invoices	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalController#getMyInvoices	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalController.java
GET	/api/v1/dealer-portal/invoices/{invoiceId}/pdf	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalController#getMyInvoicePdf	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalController.java
GET	/api/v1/dealer-portal/ledger	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalController#getMyLedger	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalController.java
GET	/api/v1/dealer-portal/orders	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalController#getMyOrders	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalController.java
GET	/api/v1/dealer-portal/support/tickets	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalSupportTicketController#list	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalSupportTicketController.java
POST	/api/v1/dealer-portal/support/tickets	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalSupportTicketController#create	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalSupportTicketController.java
GET	/api/v1/dealer-portal/support/tickets/{ticketId}	com.bigbrightpaints.erp.modules.sales.controller.DealerPortalSupportTicketController#getById	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerPortalSupportTicketController.java
GET	/api/v1/dealers/search	com.bigbrightpaints.erp.modules.sales.controller.DealerController#searchDealers	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerController.java
PUT	/api/v1/dealers/{dealerId}	com.bigbrightpaints.erp.modules.sales.controller.DealerController#updateDealer	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerController.java
POST	/api/v1/dealers/{dealerId}/dunning/hold	com.bigbrightpaints.erp.modules.sales.controller.DealerController#holdIfOverdue	src/main/java/com/bigbrightpaints/erp/modules/sales/controller/DealerController.java
GET	/api/v1/demo/ping	com.bigbrightpaints.erp.modules.demo.controller.DemoController#ping	src/main/java/com/bigbrightpaints/erp/modules/demo/controller/DemoController.java
GET	/api/v1/dispatch/order/{orderId}	com.bigbrightpaints.erp.modules.inventory.controller.DispatchController#getPackagingSlipByOrder	src/main/java/com/bigbrightpaints/erp/modules/inventory/controller/DispatchController.java
